[0, 'ENSMUSG00000102693.1']
[26118, 'ENSMUSG00000045538.6']
[26119, 'ENSMUSG00000031902.10']
[26120, 'ENSMUSG00000093345.2']
[26121, 'ENSMUSG00000084128.10']
[26122, 'ENSMUSG00000086390.7']
[26123, 'ENSMUSG00000031903.7']
[26124, 'ENSMUSG00000031904.5']
[26125, 'ENSMUSG00000033106.6']
[26126, 'ENSMUSG00000060098.11']
[26127, 'ENSMUSG00000031906.9']
[26128, 'ENSMUSG00000074113.4']
[26129, 'ENSMUSG00000031907.9']
[26130, 'ENSMUSG00000054069.8']
[26131, 'ENSMUSG00000061048.8']
[26132, 'ENSMUSG00000060019.6']
[26133, 'ENSMUSG00000099139.1']
[26134, 'ENSMUSG00000000303.12']
[26135, 'ENSMUSG00000041949.6']
[26136, 'ENSMUSG00000031910.14']
[26137, 'ENSMUSG00000046691.14']
[26138, 'ENSMUSG00000117748.1']
[26139, 'ENSMUSG00000041438.8']
[26140, 'ENSMUSG00000074108.1']
[26141, 'ENSMUSG00000041308.6']
[26142, 'ENSMUSG00000088969.1']
[26143, 'ENSMUSG00000085464.1']
[26144, 'ENSMUSG00000031913.9']
[26145, 'ENSMUSG00000083734.1']
[26146, 'ENSMUSG00000078931.4']
[26147, 'ENSMUSG00000031916.17']
[26148, 'ENSMUSG00000031917.12']
[26149, 'ENSMUSG00000031919.6']
[26150, 'ENSMUSG00000031921.17']
[26151, 'ENSMUSG00000098671.1']
[26152, 'ENSMUSG00000102271.1']
[26153, 'ENSMUSG00000031924.4']
[26154, 'ENSMUSG00000057657.4']
[26155, 'ENSMUSG00000003847.16']
[26156, 'ENSMUSG00000003849.8']
[26157, 'ENSMUSG00000003848.14']
[26158, 'ENSMUSG00000031930.11']
[26159, 'ENSMUSG00000059775.5']
[26160, 'ENSMUSG00000110501.1']
[26161, 'ENSMUSG00000065439.1']
[26162, 'ENSMUSG00000039067.5']
[26163, 'ENSMUSG00000110508.1']
[26164, 'ENSMUSG00000095727.1']
[26165, 'ENSMUSG00000094718.1']
[26166, 'ENSMUSG00000110625.1']
[26167, 'ENSMUSG00000038872.10']
[26168, 'ENSMUSG00000109868.1']
[26169, 'ENSMUSG00000110613.1']
[26170, 'ENSMUSG00000104292.1']
[26171, 'ENSMUSG00000102989.1']
[26172, 'ENSMUSG00000093697.1']
[26173, 'ENSMUSG00000093241.1']
[26174, 'ENSMUSG00000097393.8']
[26175, 'ENSMUSG00000110528.1']
[26176, 'ENSMUSG00000092821.1']
[26177, 'ENSMUSG00000031727.8']
[26178, 'ENSMUSG00000037993.8']
[26179, 'ENSMUSG00000031723.8']
[26180, 'ENSMUSG00000031722.10']
[26181, 'ENSMUSG00000031730.18']
[26182, 'ENSMUSG00000048827.12']
[26183, 'ENSMUSG00000031729.6']
[26184, 'ENSMUSG00000031728.10']
[26185, 'ENSMUSG00000069895.4']
[26186, 'ENSMUSG00000031731.16']
[26187, 'ENSMUSG00000077549.1']
[26188, 'ENSMUSG00000084507.1']
[26189, 'ENSMUSG00000078143.3']
[26190, 'ENSMUSG00000031732.12']
[26191, 'ENSMUSG00000085678.1']
[26192, 'ENSMUSG00000001672.14']
[26193, 'ENSMUSG00000110707.1']
[26194, 'ENSMUSG00000001670.13']
[26195, 'ENSMUSG00000110561.1']
[26196, 'ENSMUSG00000035930.9']
[26197, 'ENSMUSG00000110507.1']
[26198, 'ENSMUSG00000044676.10']
[26199, 'ENSMUSG00000091041.1']
[26200, 'ENSMUSG00000095941.3']
[26201, 'ENSMUSG00000003657.9']
[26202, 'ENSMUSG00000046441.5']
[26203, 'ENSMUSG00000097409.1']
[26204, 'ENSMUSG00000059854.8']
[26205, 'ENSMUSG00000064393.1']
[26206, 'ENSMUSG00000093112.2']
[26207, 'ENSMUSG00000105131.1']
[26208, 'ENSMUSG00000105825.1']
[26209, 'ENSMUSG00000010936.11']
[26210, 'ENSMUSG00000033763.14']
[26211, 'ENSMUSG00000031750.15']
[26212, 'ENSMUSG00000090039.1']
[26213, 'ENSMUSG00000085068.1']
[26214, 'ENSMUSG00000033732.10']
[26215, 'ENSMUSG00000080396.1']
[26216, 'ENSMUSG00000080518.1']
[26217, 'ENSMUSG00000031753.16']
[26218, 'ENSMUSG00000033703.9']
[26219, 'ENSMUSG00000031749.12']
[26220, 'ENSMUSG00000065100.1']
[26221, 'ENSMUSG00000118587.1']
[26222, 'ENSMUSG00000015023.7']
[26223, 'ENSMUSG00000033658.16']
[26224, 'ENSMUSG00000093087.1']
[26225, 'ENSMUSG00000031960.14']
[26226, 'ENSMUSG00000092671.1']
[26227, 'ENSMUSG00000109941.1']
[26228, 'ENSMUSG00000033633.15']
[26229, 'ENSMUSG00000118613.1']
[26230, 'ENSMUSG00000033624.10']
[26231, 'ENSMUSG00000084808.7']
[26232, 'ENSMUSG00000003316.14']
[26233, 'ENSMUSG00000076382.1']
[26234, 'ENSMUSG00000033596.5']
[26235, 'ENSMUSG00000012519.14']
[26236, 'ENSMUSG00000110484.1']
[26237, 'ENSMUSG00000033579.16']
[26238, 'ENSMUSG00000077477.1']
[26239, 'ENSMUSG00000031959.15']
[26240, 'ENSMUSG00000098410.1']
[26241, 'ENSMUSG00000033545.14']
[26242, 'ENSMUSG00000031958.16']
[26243, 'ENSMUSG00000055835.10']
[26244, 'ENSMUSG00000031957.6']
[26245, 'ENSMUSG00000099129.1']
[26246, 'ENSMUSG00000031955.10']
[26247, 'ENSMUSG00000031954.6']
[26248, 'ENSMUSG00000031953.2']
[26249, 'ENSMUSG00000089000.1']
[26250, 'ENSMUSG00000031952.5']
[26251, 'ENSMUSG00000031951.8']
[26252, 'ENSMUSG00000031950.7']
[26253, 'ENSMUSG00000031949.17']
[26254, 'ENSMUSG00000031948.14']
[26255, 'ENSMUSG00000033430.10']
[26256, 'ENSMUSG00000092086.2']
[26257, 'ENSMUSG00000065700.1']
[26258, 'ENSMUSG00000110435.1']
[26259, 'ENSMUSG00000098075.1']
[26260, 'ENSMUSG00000031772.17']
[26261, 'ENSMUSG00000089344.1']
[26262, 'ENSMUSG00000110455.1']
[26263, 'ENSMUSG00000110541.1']
[26264, 'ENSMUSG00000077289.1']
[26265, 'ENSMUSG00000088258.1']
[26266, 'ENSMUSG00000078908.10']
[26267, 'ENSMUSG00000033409.14']
[26268, 'ENSMUSG00000110581.1']
[26269, 'ENSMUSG00000110582.1']
[26270, 'ENSMUSG00000053399.9']
[26271, 'ENSMUSG00000031767.13']
[26272, 'ENSMUSG00000046844.6']
[26273, 'ENSMUSG00000084848.1']
[26274, 'ENSMUSG00000008874.3']
[26275, 'ENSMUSG00000004637.15']
[26276, 'ENSMUSG00000090217.1']
[26277, 'ENSMUSG00000089723.1']
[26278, 'ENSMUSG00000089797.1']
[26279, 'ENSMUSG00000088428.1']
[26280, 'ENSMUSG00000110592.1']
[26281, 'ENSMUSG00000065090.1']
[26282, 'ENSMUSG00000055435.6']
[26283, 'ENSMUSG00000086717.1']
[26284, 'ENSMUSG00000110620.1']
[26285, 'ENSMUSG00000110476.1']
[26286, 'ENSMUSG00000110709.1']
[26287, 'ENSMUSG00000110700.1']
[26288, 'ENSMUSG00000034467.7']
[26289, 'ENSMUSG00000031758.10']
[26290, 'ENSMUSG00000074072.2']
[26291, 'ENSMUSG00000014633.15']
[26292, 'ENSMUSG00000031756.5']
[26293, 'ENSMUSG00000047388.10']
[26294, 'ENSMUSG00000031847.8']
[26295, 'ENSMUSG00000034424.5']
[26296, 'ENSMUSG00000034416.18']
[26297, 'ENSMUSG00000085688.1']
[26298, 'ENSMUSG00000031845.15']
[26299, 'ENSMUSG00000093446.1']
[26300, 'ENSMUSG00000052557.11']
[26301, 'ENSMUSG00000034390.16']
[26302, 'ENSMUSG00000099062.1']
[26303, 'ENSMUSG00000098483.1']
[26304, 'ENSMUSG00000034330.10']
[26305, 'ENSMUSG00000092818.2']
[26306, 'ENSMUSG00000034308.13']
[26307, 'ENSMUSG00000110459.1']
[26308, 'ENSMUSG00000110151.2']
[26309, 'ENSMUSG00000031844.8']
[26310, 'ENSMUSG00000110520.1']
[26311, 'ENSMUSG00000110494.1']
[26312, 'ENSMUSG00000031843.2']
[26313, 'ENSMUSG00000074065.4']
[26314, 'ENSMUSG00000065028.1']
[26315, 'ENSMUSG00000031841.19']
[26316, 'ENSMUSG00000110662.1']
[26317, 'ENSMUSG00000064801.1']
[26318, 'ENSMUSG00000110548.1']
[26319, 'ENSMUSG00000110667.1']
[26320, 'ENSMUSG00000087707.1']
[26321, 'ENSMUSG00000031839.7']
[26322, 'ENSMUSG00000110470.1']
[26323, 'ENSMUSG00000074064.6']
[26324, 'ENSMUSG00000074063.10']
[26325, 'ENSMUSG00000031837.14']
[26326, 'ENSMUSG00000034224.14']
[26327, 'ENSMUSG00000031835.16']
[26328, 'ENSMUSG00000034189.5']
[26329, 'ENSMUSG00000031831.6']
[26330, 'ENSMUSG00000031832.15']
[26331, 'ENSMUSG00000081378.1']
[26332, 'ENSMUSG00000024266.8']
[26333, 'ENSMUSG00000045246.11']
[26334, 'ENSMUSG00000110453.1']
[26335, 'ENSMUSG00000023336.6']
[26336, 'ENSMUSG00000034112.9']
[26337, 'ENSMUSG00000110445.1']
[26338, 'ENSMUSG00000034105.9']
[26339, 'ENSMUSG00000031827.13']
[26340, 'ENSMUSG00000031828.9']
[26341, 'ENSMUSG00000031826.20']
[26342, 'ENSMUSG00000092329.1']
[26343, 'ENSMUSG00000031825.16']
[26344, 'ENSMUSG00000089776.1']
[26345, 'ENSMUSG00000031823.14']
[26346, 'ENSMUSG00000089742.1']
[26347, 'ENSMUSG00000097944.1']
[26348, 'ENSMUSG00000102665.1']
[26349, 'ENSMUSG00000031824.15']
[26350, 'ENSMUSG00000042269.15']
[26351, 'ENSMUSG00000097960.1']
[26352, 'ENSMUSG00000031822.20']
[26353, 'ENSMUSG00000080549.2']
[26354, 'ENSMUSG00000097983.1']
[26355, 'ENSMUSG00000102737.1']
[26356, 'ENSMUSG00000098280.1']
[26357, 'ENSMUSG00000031821.11']
[26358, 'ENSMUSG00000097773.1']
[26359, 'ENSMUSG00000110601.1']
[26360, 'ENSMUSG00000097702.1']
[26361, 'ENSMUSG00000043687.15']
[26362, 'ENSMUSG00000097919.1']
[26363, 'ENSMUSG00000097500.1']
[26364, 'ENSMUSG00000031819.13']
[26365, 'ENSMUSG00000031818.12']
[26366, 'ENSMUSG00000104484.1']
[26367, 'ENSMUSG00000088416.1']
[26368, 'ENSMUSG00000097895.1']
[26369, 'ENSMUSG00000041515.10']
[26370, 'ENSMUSG00000097087.1']
[26371, 'ENSMUSG00000101886.1']
[26372, 'ENSMUSG00000097336.8']
[26373, 'ENSMUSG00000042812.5']
[26374, 'ENSMUSG00000098560.1']
[26375, 'ENSMUSG00000031816.15']
[26376, 'ENSMUSG00000046714.7']
[26377, 'ENSMUSG00000097084.1']
[26378, 'ENSMUSG00000103830.1']
[26379, 'ENSMUSG00000097097.2']
[26380, 'ENSMUSG00000097384.1']
[26381, 'ENSMUSG00000097783.2']
[26382, 'ENSMUSG00000097438.1']
[26383, 'ENSMUSG00000031809.10']
[26384, 'ENSMUSG00000098211.2']
[26385, 'ENSMUSG00000097424.2']
[26386, 'ENSMUSG00000052934.14']
[26387, 'ENSMUSG00000097987.1']
[26388, 'ENSMUSG00000031812.16']
[26389, 'ENSMUSG00000061410.6']
[26390, 'ENSMUSG00000098221.1']
[26391, 'ENSMUSG00000064642.1']
[26392, 'ENSMUSG00000110673.1']
[26393, 'ENSMUSG00000025318.13']
[26394, 'ENSMUSG00000040263.16']
[26395, 'ENSMUSG00000092418.1']
[26396, 'ENSMUSG00000077421.1']
[26397, 'ENSMUSG00000110631.1']
[26398, 'ENSMUSG00000097812.1']
[26399, 'ENSMUSG00000098109.1']
[26400, 'ENSMUSG00000040010.10']
[26401, 'ENSMUSG00000074052.7']
[26402, 'ENSMUSG00000025317.7']
[26403, 'ENSMUSG00000103904.1']
[26404, 'ENSMUSG00000098184.1']
[26405, 'ENSMUSG00000025316.16']
[26406, 'ENSMUSG00000091952.3']
[26407, 'ENSMUSG00000099140.1']
[26408, 'ENSMUSG00000043903.4']
[26409, 'ENSMUSG00000049577.15']
[26410, 'ENSMUSG00000109957.1']
[26411, 'ENSMUSG00000039079.1']
[26412, 'ENSMUSG00000093682.1']
[26413, 'ENSMUSG00000017478.15']
[26414, 'ENSMUSG00000046108.3']
[26415, 'ENSMUSG00000006519.11']
[26416, 'ENSMUSG00000006517.5']
[26417, 'ENSMUSG00000110656.1']
[26418, 'ENSMUSG00000006587.6']
[26419, 'ENSMUSG00000014470.4']
[26420, 'ENSMUSG00000093124.1']
[26421, 'ENSMUSG00000049482.16']
[26422, 'ENSMUSG00000014444.17']
[26423, 'ENSMUSG00000065080.1']
[26424, 'ENSMUSG00000006585.3']
[26425, 'ENSMUSG00000006589.8']
[26426, 'ENSMUSG00000015027.11']
[26427, 'ENSMUSG00000110658.1']
[26428, 'ENSMUSG00000015013.9']
[26429, 'ENSMUSG00000069867.3']
[26430, 'ENSMUSG00000098500.1']
[26431, 'ENSMUSG00000006362.16']
[26432, 'ENSMUSG00000085917.1']
[26433, 'ENSMUSG00000090174.1']
[26434, 'ENSMUSG00000110523.1']
[26435, 'ENSMUSG00000110682.1']
[26436, 'ENSMUSG00000110716.1']
[26437, 'ENSMUSG00000015016.8']
[26438, 'ENSMUSG00000110540.1']
[26439, 'ENSMUSG00000110525.1']
[26440, 'ENSMUSG00000095762.1']
[26441, 'ENSMUSG00000031962.6']
[26442, 'ENSMUSG00000110440.1']
[26443, 'ENSMUSG00000035569.17']
[26444, 'ENSMUSG00000065915.1']
[26445, 'ENSMUSG00000099881.1']
[26446, 'ENSMUSG00000000738.18']
[26447, 'ENSMUSG00000000740.12']
[26448, 'ENSMUSG00000064450.1']
[26449, 'ENSMUSG00000098550.1']
[26450, 'ENSMUSG00000034796.14']
[26451, 'ENSMUSG00000098582.1']
[26452, 'ENSMUSG00000000739.14']
[26453, 'ENSMUSG00000110537.1']
[26454, 'ENSMUSG00000019278.5']
[26455, 'ENSMUSG00000000743.9']
[26456, 'ENSMUSG00000069862.6']
[26457, 'ENSMUSG00000048478.7']
[26458, 'ENSMUSG00000033862.7']
[26459, 'ENSMUSG00000033594.11']
[26460, 'ENSMUSG00000110505.1']
[26461, 'ENSMUSG00000097637.1']
[26462, 'ENSMUSG00000001062.18']
[26463, 'ENSMUSG00000001065.15']
[26464, 'ENSMUSG00000032815.16']
[26465, 'ENSMUSG00000010154.7']
[26466, 'ENSMUSG00000001472.17']
[26467, 'ENSMUSG00000074037.3']
[26468, 'ENSMUSG00000103244.1']
[26469, 'ENSMUSG00000062380.4']
[26470, 'ENSMUSG00000001482.15']
[26471, 'ENSMUSG00000088233.1']
[26472, 'ENSMUSG00000031967.15']
[26473, 'ENSMUSG00000031970.16']
[26474, 'ENSMUSG00000040220.10']
[26475, 'ENSMUSG00000088632.1']
[26476, 'ENSMUSG00000094720.1']
[26477, 'ENSMUSG00000095073.1']
[26478, 'ENSMUSG00000096613.1']
[26479, 'ENSMUSG00000095249.1']
[26480, 'ENSMUSG00000096307.1']
[26481, 'ENSMUSG00000095966.1']
[26482, 'ENSMUSG00000094537.1']
[26483, 'ENSMUSG00000096367.1']
[26484, 'ENSMUSG00000096335.1']
[26485, 'ENSMUSG00000094265.1']
[26486, 'ENSMUSG00000095131.1']
[26487, 'ENSMUSG00000094097.1']
[26488, 'ENSMUSG00000095449.1']
[26489, 'ENSMUSG00000094801.1']
[26490, 'ENSMUSG00000096599.1']
[26491, 'ENSMUSG00000095915.1']
[26492, 'ENSMUSG00000094751.1']
[26493, 'ENSMUSG00000096710.1']
[26494, 'ENSMUSG00000094178.1']
[26495, 'ENSMUSG00000096132.1']
[26496, 'ENSMUSG00000096855.1']
[26497, 'ENSMUSG00000095410.1']
[26498, 'ENSMUSG00000094956.1']
[26499, 'ENSMUSG00000095652.1']
[26500, 'ENSMUSG00000093893.1']
[26501, 'ENSMUSG00000096092.1']
[26502, 'ENSMUSG00000093852.1']
[26503, 'ENSMUSG00000093960.1']
[26504, 'ENSMUSG00000094003.1']
[26505, 'ENSMUSG00000094455.1']
[26506, 'ENSMUSG00000096785.1']
[26507, 'ENSMUSG00000096358.1']
[26508, 'ENSMUSG00000094916.1']
[26509, 'ENSMUSG00000096343.1']
[26510, 'ENSMUSG00000096015.1']
[26511, 'ENSMUSG00000096406.1']
[26512, 'ENSMUSG00000096037.1']
[26513, 'ENSMUSG00000094541.1']
[26514, 'ENSMUSG00000095183.1']
[26515, 'ENSMUSG00000094760.1']
[26516, 'ENSMUSG00000095376.1']
[26517, 'ENSMUSG00000095749.1']
[26518, 'ENSMUSG00000094657.1']
[26519, 'ENSMUSG00000095645.1']
[26520, 'ENSMUSG00000096765.1']
[26521, 'ENSMUSG00000096300.1']
[26522, 'ENSMUSG00000096170.1']
[26523, 'ENSMUSG00000094270.1']
[26524, 'ENSMUSG00000095350.1']
[26525, 'ENSMUSG00000095453.1']
[26526, 'ENSMUSG00000095723.1']
[26527, 'ENSMUSG00000039960.5']
[26528, 'ENSMUSG00000110467.1']
[26529, 'ENSMUSG00000110599.1']
[26530, 'ENSMUSG00000097203.2']
[26531, 'ENSMUSG00000110684.1']
[26532, 'ENSMUSG00000110456.1']
[26533, 'ENSMUSG00000019478.16']
[26534, 'ENSMUSG00000085030.1']
[26535, 'ENSMUSG00000031971.15']
[26536, 'ENSMUSG00000083911.1']
[26537, 'ENSMUSG00000031972.5']
[26538, 'ENSMUSG00000110547.1']
[26539, 'ENSMUSG00000039509.8']
[26540, 'ENSMUSG00000110615.1']
[26541, 'ENSMUSG00000031974.8']
[26542, 'ENSMUSG00000038697.15']
[26543, 'ENSMUSG00000110612.1']
[26544, 'ENSMUSG00000031976.14']
[26545, 'ENSMUSG00000088414.1']
[26546, 'ENSMUSG00000110704.1']
[26547, 'ENSMUSG00000110482.1']
[26548, 'ENSMUSG00000089704.9']
[26549, 'ENSMUSG00000089745.1']
[26550, 'ENSMUSG00000089820.1']
[26551, 'ENSMUSG00000064664.1']
[26552, 'ENSMUSG00000050751.14']
[26553, 'ENSMUSG00000031979.17']
[26554, 'ENSMUSG00000031980.10']
[26555, 'ENSMUSG00000031981.7']
[26556, 'ENSMUSG00000031983.7']
[26557, 'ENSMUSG00000037300.19']
[26558, 'ENSMUSG00000031982.5']
[26559, 'ENSMUSG00000043068.6']
[26560, 'ENSMUSG00000110666.1']
[26561, 'ENSMUSG00000110550.1']
[26562, 'ENSMUSG00000036913.15']
[26563, 'ENSMUSG00000090118.1']
[26564, 'ENSMUSG00000031984.8']
[26565, 'ENSMUSG00000031985.9']
[26566, 'ENSMUSG00000074030.3']
[26567, 'ENSMUSG00000031986.6']
[26568, 'ENSMUSG00000110706.1']
[26569, 'ENSMUSG00000031987.6']
[26570, 'ENSMUSG00000056820.7']
[26571, 'ENSMUSG00000110683.1']
[26572, 'ENSMUSG00000043051.17']
[26573, 'ENSMUSG00000080516.1']
[26574, 'ENSMUSG00000086694.1']
[26575, 'ENSMUSG00000001995.9']
[26576, 'ENSMUSG00000110629.1']
[26577, 'ENSMUSG00000050930.5']
[26578, 'ENSMUSG00000031851.14']
[26579, 'ENSMUSG00000060212.13']
[26580, 'ENSMUSG00000100812.1']
[26581, 'ENSMUSG00000031853.5']
[26582, 'ENSMUSG00000033998.9']
[26583, 'ENSMUSG00000110698.1']
[26584, 'ENSMUSG00000110437.1']
[26585, 'ENSMUSG00000057060.8']
[26586, 'ENSMUSG00000051671.7']
[26587, 'ENSMUSG00000090290.2']
[26588, 'ENSMUSG00000074026.3']
[26589, 'ENSMUSG00000097060.1']
[26590, 'ENSMUSG00000051495.7']
[26591, 'ENSMUSG00000110626.1']
[26592, 'ENSMUSG00000110697.1']
[26593, 'ENSMUSG00000110498.1']
[26594, 'ENSMUSG00000093904.2']
[26595, 'ENSMUSG00000065637.1']
[26596, 'ENSMUSG00000033931.9']
[26597, 'ENSMUSG00000110648.1']
[26598, 'ENSMUSG00000110492.1']
[26599, 'ENSMUSG00000088710.1']
[26600, 'ENSMUSG00000025812.18']
[26601, 'ENSMUSG00000090074.1']
[26602, 'ENSMUSG00000088580.1']
[26603, 'ENSMUSG00000099326.1']
[26604, 'ENSMUSG00000025810.9']
[26605, 'ENSMUSG00000084523.1']
[26606, 'ENSMUSG00000110562.1']
[26607, 'ENSMUSG00000075864.1']
[26608, 'ENSMUSG00000110654.1']
[26609, 'ENSMUSG00000025809.15']
[26610, 'ENSMUSG00000025808.17']
[26611, 'ENSMUSG00000102141.1']
[26612, 'ENSMUSG00000087870.1']
[26613, 'ENSMUSG00000077538.1']
[26614, 'ENSMUSG00000056018.14']
[26615, 'ENSMUSG00000077771.1']
[26616, 'ENSMUSG00000078840.1']
[26617, 'ENSMUSG00000071302.10']
[26618, 'ENSMUSG00000094530.2']
[26619, 'ENSMUSG00000110605.1']
[26620, 'ENSMUSG00000091028.1']
[26621, 'ENSMUSG00000096385.7']
[26622, 'ENSMUSG00000096519.1']
[26623, 'ENSMUSG00000074564.3']
[26624, 'ENSMUSG00000095547.1']
[26625, 'ENSMUSG00000095186.1']
[26626, 'ENSMUSG00000095891.7']
[26627, 'ENSMUSG00000096736.1']
[26628, 'ENSMUSG00000096201.1']
[26629, 'ENSMUSG00000106183.1']
[26630, 'ENSMUSG00000042360.12']
[26631, 'ENSMUSG00000110425.1']
[26632, 'ENSMUSG00000110587.1']
[26633, 'ENSMUSG00000110491.1']
[26634, 'ENSMUSG00000110646.1']
[26635, 'ENSMUSG00000098373.1']
[26636, 'ENSMUSG00000025899.14']
[26637, 'ENSMUSG00000064956.1']
[26638, 'ENSMUSG00000077248.1']
[26639, 'ENSMUSG00000025898.6']
[26640, 'ENSMUSG00000110660.1']
[26641, 'ENSMUSG00000041624.10']
[26642, 'ENSMUSG00000110691.1']
[26643, 'ENSMUSG00000110461.1']
[26644, 'ENSMUSG00000080511.1']
[26645, 'ENSMUSG00000025894.11']
[26646, 'ENSMUSG00000025893.8']
[26647, 'ENSMUSG00000094086.1']
[26648, 'ENSMUSG00000041124.11']
[26649, 'ENSMUSG00000025892.16']
[26650, 'ENSMUSG00000092896.2']
[26651, 'ENSMUSG00000110644.1']
[26652, 'ENSMUSG00000084690.1']
[26653, 'ENSMUSG00000025888.6']
[26654, 'ENSMUSG00000033538.13']
[26655, 'ENSMUSG00000025887.10']
[26656, 'ENSMUSG00000110927.1']
[26657, 'ENSMUSG00000111191.1']
[26658, 'ENSMUSG00000110932.1']
[26659, 'ENSMUSG00000111707.1']
[26660, 'ENSMUSG00000032006.15']
[26661, 'ENSMUSG00000047619.5']
[26662, 'ENSMUSG00000111257.1']
[26663, 'ENSMUSG00000110732.1']
[26664, 'ENSMUSG00000065382.1']
[26665, 'ENSMUSG00000111464.1']
[26666, 'ENSMUSG00000047193.16']
[26667, 'ENSMUSG00000032002.10']
[26668, 'ENSMUSG00000111615.1']
[26669, 'ENSMUSG00000050578.10']
[26670, 'ENSMUSG00000049723.14']
[26671, 'ENSMUSG00000041620.8']
[26672, 'ENSMUSG00000043613.8']
[26673, 'ENSMUSG00000043089.6']
[26674, 'ENSMUSG00000047562.3']
[26675, 'ENSMUSG00000005800.3']
[26676, 'ENSMUSG00000070323.11']
[26677, 'ENSMUSG00000111764.1']
[26678, 'ENSMUSG00000018620.3']
[26679, 'ENSMUSG00000086381.1']
[26680, 'ENSMUSG00000110936.1']
[26681, 'ENSMUSG00000018623.9']
[26682, 'ENSMUSG00000110887.1']
[26683, 'ENSMUSG00000074516.6']
[26684, 'ENSMUSG00000050912.15']
[26685, 'ENSMUSG00000093615.1']
[26686, 'ENSMUSG00000057367.12']
[26687, 'ENSMUSG00000032000.17']
[26688, 'ENSMUSG00000053110.13']
[26689, 'ENSMUSG00000092185.1']
[26690, 'ENSMUSG00000110161.1']
[26691, 'ENSMUSG00000053070.5']
[26692, 'ENSMUSG00000040729.8']
[26693, 'ENSMUSG00000111353.1']
[26694, 'ENSMUSG00000111845.1']
[26695, 'ENSMUSG00000031998.5']
[26696, 'ENSMUSG00000084747.1']
[26697, 'ENSMUSG00000110828.1']
[26698, 'ENSMUSG00000031997.9']
[26699, 'ENSMUSG00000111602.1']
[26700, 'ENSMUSG00000031870.16']
[26701, 'ENSMUSG00000078117.2']
[26702, 'ENSMUSG00000050730.17']
[26703, 'ENSMUSG00000085253.3']
[26704, 'ENSMUSG00000088076.1']
[26705, 'ENSMUSG00000111061.1']
[26706, 'ENSMUSG00000111317.1']
[26707, 'ENSMUSG00000111284.1']
[26708, 'ENSMUSG00000039488.15']
[26709, 'ENSMUSG00000092776.1']
[26710, 'ENSMUSG00000098408.1']
[26711, 'ENSMUSG00000093959.1']
[26712, 'ENSMUSG00000096815.1']
[26713, 'ENSMUSG00000111648.1']
[26714, 'ENSMUSG00000111209.1']
[26715, 'ENSMUSG00000109590.1']
[26716, 'ENSMUSG00000111568.1']
[26717, 'ENSMUSG00000110951.1']
[26718, 'ENSMUSG00000111691.1']
[26719, 'ENSMUSG00000110942.1']
[26720, 'ENSMUSG00000110734.1']
[26721, 'ENSMUSG00000111503.1']
[26722, 'ENSMUSG00000110858.1']
[26723, 'ENSMUSG00000111458.1']
[26724, 'ENSMUSG00000111111.1']
[26725, 'ENSMUSG00000111810.1']
[26726, 'ENSMUSG00000089477.1']
[26727, 'ENSMUSG00000111552.1']
[26728, 'ENSMUSG00000098228.1']
[26729, 'ENSMUSG00000111830.1']
[26730, 'ENSMUSG00000111285.1']
[26731, 'ENSMUSG00000079083.3']
[26732, 'ENSMUSG00000079084.10']
[26733, 'ENSMUSG00000095068.1']
[26734, 'ENSMUSG00000031925.17']
[26735, 'ENSMUSG00000111212.1']
[26736, 'ENSMUSG00000031802.9']
[26737, 'ENSMUSG00000090592.2']
[26738, 'ENSMUSG00000111223.1']
[26739, 'ENSMUSG00000093092.1']
[26740, 'ENSMUSG00000111698.1']
[26741, 'ENSMUSG00000031918.16']
[26742, 'ENSMUSG00000031922.12']
[26743, 'ENSMUSG00000037808.13']
[26744, 'ENSMUSG00000111012.1']
[26745, 'ENSMUSG00000111100.1']
[26746, 'ENSMUSG00000111871.1']
[26747, 'ENSMUSG00000111489.1']
[26748, 'ENSMUSG00000111479.1']
[26749, 'ENSMUSG00000111803.1']
[26750, 'ENSMUSG00000111695.1']
[26751, 'ENSMUSG00000111097.1']
[26752, 'ENSMUSG00000032009.8']
[26753, 'ENSMUSG00000111555.1']
[26754, 'ENSMUSG00000037419.9']
[26755, 'ENSMUSG00000111451.1']
[26756, 'ENSMUSG00000111786.1']
[26757, 'ENSMUSG00000111426.1']
[26758, 'ENSMUSG00000111252.1']
[26759, 'ENSMUSG00000098832.2']
[26760, 'ENSMUSG00000053914.9']
[26761, 'ENSMUSG00000004096.9']
[26762, 'ENSMUSG00000111612.1']
[26763, 'ENSMUSG00000013076.17']
[26764, 'ENSMUSG00000111540.1']
[26765, 'ENSMUSG00000111198.1']
[26766, 'ENSMUSG00000111085.1']
[26767, 'ENSMUSG00000111330.1']
[26768, 'ENSMUSG00000111483.1']
[26769, 'ENSMUSG00000036912.18']
[26770, 'ENSMUSG00000074508.4']
[26771, 'ENSMUSG00000082564.1']
[26772, 'ENSMUSG00000049307.6']
[26773, 'ENSMUSG00000031927.9']
[26774, 'ENSMUSG00000031931.4']
[26775, 'ENSMUSG00000031928.15']
[26776, 'ENSMUSG00000111817.1']
[26777, 'ENSMUSG00000059658.5']
[26778, 'ENSMUSG00000090023.1']
[26779, 'ENSMUSG00000031932.14']
[26780, 'ENSMUSG00000031933.17']
[26781, 'ENSMUSG00000110995.1']
[26782, 'ENSMUSG00000110766.1']
